Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-01-02,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-01-03,,1,,,2.92,3.34,,,,33.36,,3.61,3.2,2000,8.2,7.2,,17.8,
2000-01-04,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-01-05,,1,29.3,,2.92,3.34,,,,33.36,,3.61,4.2,2000,8,7.4,,18.2,
2000-01-06,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-01-07,,1,,,2.92,3.34,,,,33.36,,3.61,4.8,2000,7.9,7.3,,17.6,
2000-01-08,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-01-09,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-01-10,,1,,,2.92,3.34,,,,33.36,,3.61,5.5,2000,8.1,7.2,,18.1,
2000-01-11,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,15,,,,
2000-01-12,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,11,,,,
2000-01-13,,1,19.7,,2.92,3.34,,,,33.36,,3.61,3.2,2000,9.8,7.2,,17.7,
2000-01-14,,1,,,2.92,3.34,,,,33.36,,3.61,4.5,2000,9.6,7.2,,17.5,
2000-01-15,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,9.5,,,,
2000-01-16,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,14.8,,,,
2000-01-17,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,11.6,,,,
2000-01-18,,1,,,2.92,3.34,,,,33.36,,3.61,6.2,2000,16.7,7.2,,17.2,
2000-01-19,,1,12.7,,2.92,3.34,,,,33.36,,3.61,3.8,2000,16.8,7.1,,17,
2000-01-20,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,11,,,,
2000-01-21,,1,,,2.92,3.34,,,,33.36,,3.61,2.8,2000,13.4,7.1,,17.2,
2000-01-22,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,13.3,,,,
2000-01-23,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,32.9,,,,
2000-01-24,,1,,,2.92,3.34,,,,33.36,,3.61,33.8,2000,62.1,6.7,,14.5,
2000-01-25,,1,,,2.92,3.34,,,,33.36,,3.61,14,2000,27.6,6.9,,14.9,
2000-01-26,,1,8.4,,2.92,3.34,,,,33.36,,3.61,6.8,2000,17.9,7,,15.7,
2000-01-27,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,15.1,,,,
2000-01-28,,1,,,2.92,3.34,,,,33.36,,3.61,7.5,2000,13.4,7.1,,16.2,
2000-01-29,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,12.4,,,,
2000-01-30,,1,,,2.92,3.34,,,,33.36,,3.61,,2000,15.7,,,,
2000-01-31,,1,,,2.92,3.34,,,,33.36,,3.61,6.8,2000,15.3,7.1,,16.4,
2000-02-01,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,14.4,,,,
2000-02-02,,2,15.4,,2.92,3.34,,,,33.36,,3.61,9.5,2000,13.6,7.1,,16.6,
2000-02-03,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,13.5,,,,
2000-02-04,,2,,,2.92,3.34,,,,33.36,,3.61,3,2000,12.9,7.1,,16.8,
2000-02-05,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,17.6,,,,
2000-02-06,,2,,,2.92,3.34,,,,33.36,,3.61,4.5,2000,17.3,7,,17,
2000-02-07,,2,,,2.92,3.34,,,,33.36,,3.61,4.2,2000,14.7,7.1,,16.8,
2000-02-08,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,13,,,,
2000-02-09,,2,17.8,,2.92,3.34,,,,33.36,,3.61,2.8,2000,12.2,7.1,,17.5,
2000-02-10,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,19.7,,,,
2000-02-11,,2,,,2.92,3.34,,,,33.36,,3.61,3,2000,37.2,6.9,,15.8,
2000-02-12,,2,,,2.92,3.34,,,,33.36,,3.61,34,2000,46,6.7,,14.6,
2000-02-13,,2,,,2.92,3.34,,,,33.36,,3.61,15.5,2000,76.5,6.5,,13.7,
2000-02-14,,2,,,2.92,3.34,,,,33.36,,3.61,35,2000,56.4,6.5,,13.7,
2000-02-15,,2,,,2.92,3.34,,,,33.36,,3.61,37.5,2000,30.2,7,,14.4,
2000-02-16,,2,7.4,,2.92,3.34,,,,33.36,,3.61,32,2000,22.3,6.9,,15.4,
2000-02-17,,2,,,2.92,3.34,,,,33.36,,3.61,25.6,2000,19.6,7,,15.2,
2000-02-18,,2,,,2.92,3.34,,,,33.36,,3.61,14.5,2000,17,7,,15.8,
2000-02-19,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,14.7,,,,
2000-02-20,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,16.9,,,,
2000-02-21,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,22.7,,,,
2000-02-22,,2,,,2.92,3.34,,,,33.36,,3.61,15.8,2000,28.7,7,,16.3,
2000-02-23,,2,9,,2.92,3.34,,,,33.36,,3.61,35,2000,34.6,6.8,,,
2000-02-24,,2,,,2.92,3.34,,,,33.36,,3.61,33.6,2000,24.3,6.9,,14.8,
2000-02-25,,2,,,2.92,3.34,,,,33.36,,3.61,32.4,2000,21.5,7,,15.1,
2000-02-26,,2,,,2.92,3.34,,,,33.36,,3.61,,2000,25.9,,,,
2000-02-27,,2,,,2.92,3.34,,,,33.36,,3.61,22,2000,40.1,6.8,,15.6,
2000-02-28,,2,,,2.92,3.34,,,,33.36,,3.61,24.3,2000,25.8,7,,14.6,
2000-02-29,,2,,,2.92,3.34,,,,33.36,,3.61,11.5,2000,34,6.9,,14.8,
2000-03-01,,3,8.3,,2.92,3.34,,,,33.36,,3.61,31,2000,24,6.9,,14.7,
2000-03-02,,3,,,2.92,3.34,,,,33.36,,3.61,18.5,2000,21.5,7.1,,15.4,
2000-03-03,,3,,,2.92,3.34,,,,33.36,,3.61,13,2000,18.7,7.1,,15.8,
2000-03-04,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,18.2,,,,
2000-03-05,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,19.7,,,,
2000-03-06,,3,,,2.92,3.34,,,,33.36,,3.61,13.5,2000,17.2,7.1,,16,
2000-03-07,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,16.7,,,,
2000-03-08,,3,15.7,,2.92,3.34,,,,33.36,,3.61,8,2000,23.5,7.1,,15.8,
2000-03-09,,3,,,2.92,3.34,,,,33.36,,3.61,11.5,2000,23.6,7,,14.9,
2000-03-10,,3,,,2.92,3.34,,,,33.36,,3.61,6.7,2000,19.5,7,,15.4,
2000-03-11,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,16.9,,,,
2000-03-12,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,15.8,,,,
2000-03-13,,3,,,2.92,3.34,,,,33.36,,3.61,25,2000,14.2,7.1,,16.7,
2000-03-14,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,13.2,,,,
2000-03-15,,3,19,,2.92,3.34,,,,33.36,,3.61,14.8,2000,13.1,7.1,,17.5,
2000-03-16,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,12,,,,
2000-03-17,,3,,,2.92,3.34,,,,33.36,,3.61,13.5,2000,12.1,7.1,,17.8,
2000-03-18,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,11,,,,
2000-03-19,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,11.2,,,,
2000-03-20,,3,,,2.92,3.34,,,,33.36,,3.61,12.6,2000,10.9,7.2,,17.4,
2000-03-21,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,10.3,,,,
2000-03-22,,3,21.4,,2.92,3.34,,,,33.36,,3.61,8.2,2000,10.4,7.1,,18.8,
2000-03-23,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,10.2,,,,
2000-03-24,,3,,,2.92,3.34,,,,33.36,,3.61,6.2,2000,10.2,7.1,,18.2,
2000-03-25,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,10.1,,,,
2000-03-26,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,9.9,,,,
2000-03-27,,3,,,2.92,3.34,,,,33.36,,3.61,7,2000,9.9,7.1,,18.7,
2000-03-28,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,9.8,,,,
2000-03-29,,3,25.5,,2.92,3.34,,,,33.36,,3.61,6.2,2000,9.7,7.1,,18.7,
2000-03-30,,3,,,2.92,3.34,,,,33.36,,3.61,,2000,9.5,,,,
2000-03-31,,3,,,2.92,3.34,,,,33.36,,3.61,5.2,2000,9.4,7.1,,19.5,
2000-04-01,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.6,,,,
2000-04-02,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.5,,,,
2000-04-03,,4,,,2.92,3.34,,,,33.36,,3.61,4,2000,9.4,7.2,,19.9,
2000-04-04,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.2,,,,
2000-04-05,,4,27.6,,2.92,3.34,,,,33.36,,3.61,8,2000,9.3,7.2,,19.3,
2000-04-06,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,8.9,,,,
2000-04-07,,4,,,2.92,3.34,,,,33.36,,3.61,10.2,2000,9.4,7.3,,19.4,
2000-04-08,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.3,,,,
2000-04-09,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.3,,,,
2000-04-10,,4,,,2.92,3.34,,,,33.36,,3.61,11.2,2000,9.2,7.3,,19.3,
2000-04-11,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9,,,,
2000-04-12,,4,26.5,,2.92,3.34,,,,33.36,,3.61,7.8,2000,9.4,7.2,,20.1,
2000-04-13,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,10.1,,,,
2000-04-14,,4,,,2.92,3.34,,,,33.36,,3.61,5.2,2000,10.7,7.3,,20,
2000-04-15,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.9,,,,
2000-04-16,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,11.9,,,,
2000-04-17,,4,,,2.92,3.34,,,,33.36,,3.61,7,2000,19.8,7,,17.6,
2000-04-18,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,13.9,,,,
2000-04-19,,4,15.4,,2.92,3.34,,,,33.36,,3.61,6.8,2000,11.6,7.2,,18.9,
2000-04-20,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,11.3,,,,
2000-04-21,,4,,,2.92,3.34,,,,33.36,,3.61,6.8,2000,10.6,7.2,,19.6,
2000-04-22,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,10.3,,,,
2000-04-23,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.9,,,,
2000-04-24,,4,,,2.92,3.34,,,,33.36,,3.61,12.8,2000,9.9,7.2,,19.7,
2000-04-25,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.6,,,,
2000-04-26,,4,24.2,,2.92,3.34,,,,33.36,,3.61,10,2000,9.5,7.2,,20.6,
2000-04-27,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.4,,,,
2000-04-28,,4,,,2.92,3.34,,,,33.36,,3.61,10,2000,9.3,7.2,,19.8,
2000-04-29,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.3,,,,
2000-04-30,,4,,,2.92,3.34,,,,33.36,,3.61,,2000,9.3,,,,
2000-05-01,,5,,,2.92,3.34,,,,33.36,,3.61,11.5,2000,9.2,7.2,,20.3,
2000-05-02,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,9.1,,,,
2000-05-03,,5,30.9,,2.92,3.34,,,,33.36,,3.61,13.2,2000,8.7,7.2,,20.6,
2000-05-04,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,10.8,,,,
2000-05-05,,5,,,2.92,3.34,,,,33.36,,3.61,10.2,2000,11.1,7.2,,20.8,
2000-05-06,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,10.7,,,,
2000-05-07,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,14.6,,,,
2000-05-08,,5,,,2.92,3.34,,,,33.36,,3.61,9.2,2000,13.4,7.1,,20.6,
2000-05-09,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,11.9,,,,
2000-05-10,,5,,,2.92,3.34,,,,33.36,,3.61,5,2000,11.4,7.1,,20.4,
2000-05-11,,5,33.3,,2.92,3.34,,,,33.36,,3.61,,2000,11,,,,
2000-05-12,,5,,,2.92,3.34,,,,33.36,,3.61,4,2000,9.3,7.2,,20.2,
2000-05-13,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,9.1,,,,
2000-05-14,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,11.6,,,,
2000-05-15,,5,,,2.92,3.34,,,,33.36,,3.61,6,2000,12.9,7.1,,20,
2000-05-16,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,10.8,,,,
2000-05-17,,5,22.5,,2.92,3.34,,,,33.36,,3.61,2.2,2000,10.4,7.1,,20.3,
2000-05-18,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,9.8,,,,
2000-05-19,,5,,,2.92,3.34,,,,33.36,,3.61,4.5,2000,9.7,7.1,,21.3,
2000-05-20,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,9.6,,,,
2000-05-21,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,9.4,,,,
2000-05-22,,5,,,2.92,3.34,,,,33.36,,3.61,5,2000,9.4,7.2,,22.5,
2000-05-23,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,9.2,,,,
2000-05-24,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,9.7,,,,
2000-05-25,,5,28.4,,2.92,3.34,,,,33.36,,3.61,6.2,2000,8.6,7.2,,21.9,
2000-05-26,,5,,,2.92,3.34,,,,33.36,,3.61,7.8,2000,8.8,7.3,,21.9,
2000-05-27,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,8.5,,,,
2000-05-28,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,8.3,,,,
2000-05-29,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,8.9,,,,
2000-05-30,,5,,,2.92,3.34,,,,33.36,,3.61,5.5,2000,8.7,7.3,,22.4,
2000-05-31,,5,,,2.92,3.34,,,,33.36,,3.61,,2000,8.5,,,,
2000-06-01,,6,31.2,,2.92,3.34,,,,33.36,,3.61,7.2,2000,8.6,7.3,,22.6,
2000-06-02,,6,,,2.92,3.34,,,,33.36,,3.61,7.2,2000,8.6,7.2,,22.1,
2000-06-03,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.6,,,,
2000-06-04,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.7,,,,
2000-06-05,,6,,,2.92,3.34,,,,33.36,,3.61,19.2,2000,8.2,7.2,,22.6,
2000-06-06,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.5,,,,
2000-06-07,,6,30.7,,2.92,3.34,,,,33.36,,3.61,9.5,2000,8.4,7.2,,22.7,
2000-06-08,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.5,,,,
2000-06-09,,6,,,2.92,3.34,,,,33.36,,3.61,10.2,2000,8.5,7.2,,22.3,
2000-06-10,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.4,,,,
2000-06-11,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.4,,,,
2000-06-12,,6,,,2.92,3.34,,,,33.36,,3.61,12.5,2000,8.4,7.3,,22.9,
2000-06-13,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.4,,,,
2000-06-14,,6,30.4,,2.92,3.34,,,,33.36,,3.61,6.5,2000,8.3,7.2,,24.3,
2000-06-15,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.4,,,,
2000-06-16,,6,,,2.92,3.34,,,,33.36,,3.61,7.8,2000,8.3,7.2,,23.4,
2000-06-17,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.5,,,,
2000-06-18,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.3,,,,
2000-06-19,,6,,,2.92,3.34,,,,33.36,,3.61,8.8,2000,8.3,7.2,,23.4,
2000-06-20,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.3,,,,
2000-06-21,,6,30.2,,2.92,3.34,,,,33.36,,3.61,9.5,2000,8.2,7.2,,23.6,
2000-06-22,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-06-23,,6,,,2.92,3.34,,,,33.36,,3.61,6.8,2000,8.1,7.2,,22.7,
2000-06-24,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-06-25,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.2,,,,
2000-06-26,,6,,,2.92,3.34,,,,33.36,,3.61,12.2,2000,7.9,7.1,,23.3,
2000-06-27,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,8.6,,,,
2000-06-28,,6,30.2,,2.92,3.34,,,,33.36,,3.61,5.5,2000,8.1,7.1,,23.5,
2000-06-29,,6,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-06-30,,6,,,2.92,3.34,,,,33.36,,3.61,4,2000,8.3,7.3,,23.4,
2000-07-01,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.6,,,,
2000-07-02,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.4,,,,
2000-07-03,,7,,,2.92,3.34,,,,33.36,,3.61,7,2000,8.4,7.3,,23.4,
2000-07-04,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.9,,,,
2000-07-05,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.3,,,,
2000-07-06,,7,31.2,,2.92,3.34,,,,33.36,,3.61,8.2,2000,8.3,7.3,,23.2,
2000-07-07,,7,,,2.92,3.34,,,,33.36,,3.61,6.8,2000,8.1,7.3,,23.6,
2000-07-08,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.2,,,,
2000-07-09,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.2,,,,
2000-07-10,,7,,,2.92,3.34,,,,33.36,,3.61,4.2,2000,8.2,7.3,,22.7,
2000-07-11,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-07-12,,7,30.7,,2.92,3.34,,,,33.36,,3.61,4.8,2000,8.1,7.3,,22.8,
2000-07-13,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-07-14,,7,,,2.92,3.34,,,,33.36,,3.61,5.2,2000,8.1,7.3,,23.2,
2000-07-15,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-07-16,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-07-17,,7,,,2.92,3.34,,,,33.36,,3.61,9.8,2000,8.2,7.4,,23.6,
2000-07-18,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-07-19,,7,30.2,,2.92,3.34,,,,33.36,,3.61,5.2,2000,8,7.3,,23.6,
2000-07-20,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-07-21,,7,,,2.92,3.34,,,,33.36,,3.61,4.5,2000,8,7.3,,23.6,
2000-07-22,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-07-23,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-07-24,,7,,,2.92,3.34,,,,33.36,,3.61,8.2,2000,8,7.3,,23.7,
2000-07-25,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-07-26,,7,32.2,,2.92,3.34,,,,33.36,,3.61,7.5,2000,7.6,7.3,,23.9,
2000-07-27,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-07-28,,7,,,2.92,3.34,,,,33.36,,3.61,10.5,2000,8,7.3,,23.7,
2000-07-29,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-07-30,,7,,,2.92,3.34,,,,33.36,,3.61,,2000,8.2,,,,
2000-07-31,,7,,,2.92,3.34,,,,33.36,,3.61,10.2,2000,8.3,7.3,,24,
2000-08-01,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8.2,,,,
2000-08-02,,8,30,,2.92,3.34,,,,33.36,,3.61,6,2000,8.1,7.4,,24.8,
2000-08-03,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-08-04,,8,,,2.92,3.34,,,,33.36,,3.61,4,2000,8,7.4,,23.8,
2000-08-05,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-08-06,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-08-07,,8,,,2.92,3.34,,,,33.36,,3.61,4.2,2000,8,7.4,,24.1,
2000-08-08,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-08-09,,8,32.5,,2.92,3.34,,,,33.36,,3.61,5.8,2000,7.7,7.4,,24.6,
2000-08-10,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-08-11,,8,,,2.92,3.34,,,,33.36,,3.61,4.8,2000,7.9,7.3,,24.3,
2000-08-12,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-08-13,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-08-14,,8,,,2.92,3.34,,,,33.36,,3.61,6.8,2000,7.9,7.3,,24.3,
2000-08-15,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.6,,,,
2000-08-16,,8,27.4,,2.92,3.34,,,,33.36,,3.61,6.3,2000,8,7.3,,24.6,
2000-08-17,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.5,,,,
2000-08-18,,8,,,2.92,3.34,,,,33.36,,3.61,3.8,2000,7.9,7.3,,24.6,
2000-08-19,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-08-20,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.7,,,,
2000-08-21,,8,,,2.92,3.34,,,,33.36,,3.61,3.2,2000,7.9,7.3,,24.3,
2000-08-22,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-08-23,,8,33.6,,2.92,3.34,,,,33.36,,3.61,4.8,2000,7.8,7.3,,23.7,
2000-08-24,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-08-25,,8,,,2.92,3.34,,,,33.36,,3.61,2.8,2000,7.9,7.3,,24.4,
2000-08-26,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-08-27,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-08-28,,8,,,2.92,3.34,,,,33.36,,3.61,3.5,2000,8.3,7.3,,23.7,
2000-08-29,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-08-30,,8,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-08-31,,8,32.3,,2.92,3.34,,,,33.36,,3.61,4.8,2000,8.1,7.3,,23.8,
2000-09-01,,9,,,2.92,3.34,,,,33.36,,3.61,6,2000,8,7.4,,24,
2000-09-02,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-09-03,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.6,,,,
2000-09-04,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-09-05,,9,,,2.92,3.34,,,,33.36,,3.61,7.5,2000,8,7.3,,23.7,
2000-09-06,,9,30,,2.92,3.34,,,,33.36,,3.61,6.8,2000,7.9,7.3,,23.9,
2000-09-07,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-09-08,,9,,,2.92,3.34,,,,33.36,,3.61,6,2000,7.8,7.3,,23.7,
2000-09-09,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-09-10,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-09-11,,9,,,2.92,3.34,,,,33.36,,3.61,7.2,2000,8.1,7.3,,23.4,
2000-09-12,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-09-13,,9,31.6,,2.92,3.34,,,,33.36,,3.61,5.2,2000,7.9,7.3,,24.7,
2000-09-14,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-09-15,,9,,,2.92,3.34,,,,33.36,,3.61,6.2,2000,7.8,7.3,,24.1,
2000-09-16,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-09-17,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-09-18,,9,,,2.92,3.34,,,,33.36,,3.61,5,2000,8,7.3,,24.8,
2000-09-19,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-09-20,,9,31.1,,2.92,3.34,,,,33.36,,3.61,7,2000,7.9,7.3,,24.8,
2000-09-21,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-09-22,,9,,,2.92,3.34,,,,33.36,,3.61,4.2,2000,8,7.4,,23.8,
2000-09-23,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-09-24,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,8,,,,
2000-09-25,,9,,,2.92,3.34,,,,33.36,,3.61,8.5,2000,6.8,7.3,,23.3,
2000-09-26,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-09-27,,9,35.3,,2.92,3.34,,,,33.36,,3.61,8.2,2000,8.1,7.4,,23.4,
2000-09-28,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,8.2,,,,
2000-09-29,,9,,,2.92,3.34,,,,33.36,,3.61,6.8,2000,8.1,7.4,,23,
2000-09-30,,9,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-10-01,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-10-02,,10,,,2.92,3.34,,,,33.36,,3.61,7,2000,8,7.4,,23,
2000-10-03,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-10-04,,10,30.5,,2.92,3.34,,,,33.36,,3.61,4.8,2000,7.8,7.4,,22.4,
2000-10-05,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,8.1,,,,
2000-10-06,,10,,,2.92,3.34,,,,33.36,,3.61,5.8,2000,7.7,7.4,,22.4,
2000-10-07,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-10-08,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-10-09,,10,,,2.92,3.34,,,,33.36,,3.61,5.8,2000,8.1,7.3,,22.5,
2000-10-10,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-10-11,,10,28.3,,2.92,3.34,,,,33.36,,3.61,3.5,2000,7.8,7.3,,22.4,
2000-10-12,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.8,,,,
2000-10-13,,10,,,2.92,3.34,,,,33.36,,3.61,4.8,2000,7.7,7.3,,21.9,
2000-10-14,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
2000-10-15,,10,,,2.92,3.34,,,,33.36,,3.61,,2000,7.9,,,,
